;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.01_RGA;w_0.01_A;w_0.01_D;w_0.02_RGA;w_0.02_A;w_0.02_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.00666666666667_RGA;w_0.00666666666667_A;w_0.00666666666667_D;w_0.005_RGA;w_0.005_A;w_0.005_D
0;1.0;1.25770452314;0.0069228357606;0.832920375491;0.99999999999;1000.0;1.14066152342;1.0;1000.0;1.00260882108;1.23460675351;0.898731535334;0.99036353101;1.23460675351;0.898731535334;0.99036353101;1.23460675351;0.898731535334;0.99036353101;1.23460675351;0.898731535334;0.99036353101;1.23460675351;0.898731535334;0.99036353101
1;1.0;1.1461899403;0.0111764744718;0.679564019196;1.00676205437;0.0413391589076;1.10413126179;1.00296744241;0.0079339589477;0.785022821139;1.14489849227;0.95012962737;1.00265673942;1.14489849227;0.95012962737;1.00265673942;1.14489849227;0.95012962737;1.00265673942;1.14489849227;0.95012962737;1.00265673942;1.14489849227;0.95012962737;1.00265673942
2;1.0;1.12671854322;0.0100623697092;0.917871333741;1.00949717796;0.0354123636619;1.10182225384;0.999999999994;1000.0;1.07406181698;1.12671414695;0.957142234244;0.939836404125;1.12671414695;0.957142234244;0.939836404125;1.12671414695;0.957142234244;0.939836404125;1.12671414695;0.957142234244;0.939836404125;1.12671414695;0.957142234244;0.939836404125
3;1.0;1.54838501775;0.00357318338205;0.0575766262306;1.01554022815;0.0313003760257;1.09242780692;1.00315925105;0.00493252513429;0.599922370326;1.46746493582;0.961142887553;1.00177195143;1.46746493582;0.961142887553;1.00177195143;1.46746493582;0.961142887553;1.00177195143;1.46746493582;0.961142887553;1.00177195143;1.46746493582;0.961142887553;1.00177195143
4;1.0;1.12662750088;0.0108919016302;0.842807760639;1.0341655082;0.0191393944401;1.07707980351;0.999999999997;1000.0;1.02603667653;1.12604667274;1.00829731378;0.958455111656;1.12604667274;1.00829731378;0.958455111656;1.12604667274;1.00829731378;0.958455111656;1.12604667274;1.00829731378;0.958455111656;1.12604667274;1.00829731378;0.958455111656
5;1.0;1.13093191953;0.0133386694795;-0.0537784374799;1.0;1000.0;0.0342115787121;1.00000000709;0.540098843483;0.00142349798053;1.12512712965;0.999626822474;0.999989545954;1.12512712965;0.999626822474;0.999989545954;1.12512712965;0.999626822474;0.999989545954;1.12512712965;0.999626822474;0.999989545954;1.12512712965;0.999626822474;0.999989545954
6;1.0;1.13644571292;0.0125982444522;0.29891093312;1.02001449914;0.0215344266543;0.780307129476;1.0000000001;39.8712697021;0.474513725043;1.13227804014;1.00482409004;0.998725308531;1.13227804014;1.00482409004;0.998725308531;1.13227804014;1.00482409004;0.998725308531;1.13227804014;1.00482409004;0.998725308531;1.13227804014;1.00482409004;0.998725308531
7;1.0;1.00154826975;0.494389691753;0.140672984216;1.00000001567;17.0538791983;0.596642121464;1.00056716786;0.00210975693553;0.138458241042;1.00031610836;0.987711486399;1.00017140132;1.00031610836;0.987711486399;1.00017140132;1.00031610836;0.987711486399;1.00017140132;1.00031610836;0.987711486399;1.00017140132;1.00031610836;0.987711486399;1.00017140132
8;1.0;1.12954719618;0.0104785702714;1.02996058177;2.4358053858;0.00630202247969;0.412080241181;0.999999999982;1000.0;1.18453964683;1.12918327065;2.16903989297;0.857766465849;1.12918327065;2.16903989297;0.857766465849;1.12918327065;2.16903989297;0.857766465849;1.12918327065;2.16903989297;0.857766465849;1.12918327065;2.16903989297;0.857766465849
9;1.0;1.14430108497;0.0113215370084;0.569121931834;1.00920261798;0.0328361049565;1.07229972385;1.00000000001;406.968650536;0.723716219326;1.14333123683;0.968723301198;0.994722900835;1.14333123683;0.968723301198;0.994722900835;1.14333123683;0.968723301198;0.994722900835;1.14333123683;0.968723301198;0.994722900835;1.14333123683;0.968723301198;0.994722900835
