;Sample No.;Order;K;TSum;KM;TM;LM;MS Real;MS Ideal;Tr_RSW;Mp_RSW;Ts_RSW;Ys_RSW;Tr_R;Mp_R;Ts_R;Ys_R;Tr_ISW;Mp_ISW;Ts_ISW;Ys_ISW;Tr_I;Mp_I;Ts_I;Ys_I
75;76.0;8.0;2.6549640839805315;78.30610629332354;2.5397672297324556;25.150604251060678;33.96949312546999;1.320206864456255;1.2910624000054334;46.04595457335611;;294.6941092694791;0.9981876554826643;46.045939642268095;;294.69401371051583;0.9981875378196461;;;;;49.260242653046724;;339.3483382765441;0.9984903619103116
76;77.0;8.0;6.6926570135924575;96.04213757834364;5.269005282433178;27.060955134885607;59.61342742707805;1.5866622144711389;1.3913132687621805;81.37130180824137;0.08318753372440935;229.31912327777113;0.9999136443949931;81.37112184304256;0.08318698279137493;229.31861610311995;0.9999147623588824;;;;;77.98563535672591;;415.9233885692048;0.998202204612957
77;78.0;8.0;8.811259725945874;102.40146397468901;8.249428289246572;28.573772990479377;45.44515958212423;1.372626787283522;1.3255262313382483;61.27723535852655;;320.52707725998505;0.997715665415062;61.277205611664044;;320.52692166101195;0.9977155371051988;;;;;64.23178988773412;;404.660276292725;0.998407647832944
78;79.0;8.0;1.30267945697426;74.46301858829196;1.266473723491403;22.97131055846322;33.44690131380652;1.3217920834125259;1.3069829187635928;45.08643609485874;;288.55319100709596;0.9982380091997177;45.08629079342342;;288.5522610779099;0.9982369835535202;;;;;45.70616245216422;;314.86467467046464;0.9984548580170913
79;80.0;8.0;0.8074677723379405;78.60247337353259;0.7467051090324355;29.437239558241302;48.60445472060171;1.3910737585123236;1.3308540890753928;63.58820940619016;;317.9410470309508;0.9977640666854473;63.57908598326472;;317.89542991632356;0.9977381406140977;;;;;66.62289371317979;;419.72423039303266;0.9983860557513865
80;81.0;9.0;5.564233246314751;118.42929194192297;4.660846962164938;27.382716064101064;58.592606188949375;1.497644491432688;1.3855393234099433;73.92465384745816;0.0434759889629871;246.41551282486057;0.9982514109890067;74.06739068907984;0.04386838048247321;240.7190197395095;0.9974023668052557;;;;;78.34136784489117;;417.8206285060862;0.9982211120275577
81;82.0;9.0;5.325711699916975;122.30382171159813;4.459764159461448;29.94727857953118;61.8943991828151;1.5189054710670182;1.374746225340639;78.5410701433485;0.04130899213007855;261.803567144495;0.9982524891035326;78.5407035132991;0.04130805650732938;261.80234504433037;0.9982547756719096;;;;;77.90179344689842;;453.24679823649996;0.998243829683872
82;83.0;9.0;5.4710385409929545;74.35940844424843;5.11211038550139;25.28597460511138;44.419618280575065;1.3788850781866528;1.3440866847074646;58.29728122493197;;279.82694987967346;0.9973389193594255;58.224853530839006;;279.47929694802724;0.9971560543319941;;;;;57.874276278596106;;364.6079405551555;0.9983485819495648
83;84.0;9.0;0.19769595033449644;110.8336008531514;0.14697261578224685;21.526303669472036;54.56372263283672;1.7150924246754988;1.4148994767248848;68.04626502885557;0.13391196248108295;181.45670674361486;1.0012850065384977;68.0461865540471;0.1339115380846838;181.45649747745892;1.0012856516515718;;;;;70.09396690499452;;350.4698345249726;0.998115587744604
84;85.0;9.0;4.777667557352225;98.12727747396843;4.5792295682412245;25.799753209617254;40.532733869705766;1.3379295908807207;1.3231950446270742;52.84756031286867;;312.2810382124058;0.9980194832365243;52.87012344533001;;312.4143658133137;0.9981286164761778;;;;;57.86602730137393;;364.55597199865576;0.9984145333946886
85;86.0;9.0;4.0011043624953615;82.91945440310474;3.6180809772019593;25.250339868389524;44.93545501669218;1.4149019856742946;1.3462547241775593;58.37957422133993;0.0007166074830093905;256.8701265738957;1.0026936581017039;58.37272242298051;0.0007123894853966473;256.83997866111423;1.0027245112979903;;;;;57.930829270571664;;364.96422440460145;0.9983405137036463
86;87.0;9.0;0.4492648439806052;89.47505327652523;0.3959230607375903;25.187381923270546;47.920398127590786;1.462262218636711;1.361726809988862;60.62350460604817;0.00860921769624845;242.4940184241927;1.0023941119859645;60.632286328445176;0.008626596534734743;242.5291453137807;1.0023437185674546;;;;;64.38166091126779;;374.5842089382853;0.9982979278556817
87;88.0;9.0;7.181489009063261;85.89575644270482;6.768810045170293;25.770031958197325;45.16718128881219;1.385884838662878;1.3425596337875942;58.162866936170865;;299.76246805564983;0.9977396662629908;58.162690471170336;;299.7615585821856;0.9977391208883853;;;;;58.95760925177303;;371.4329382861701;0.9983499897705226
88;89.0;9.0;0.9062165636516009;80.87337175827837;0.8557975691914221;25.78562839458807;42.07481479314545;1.3644726117907326;1.3304537564152508;58.59741618226726;;302.0020680163005;0.9977969153983561;58.595277013481244;;301.99104306948027;0.9977900668892197;;;;;58.23410125773264;;366.87483792371563;0.9983929665954959
89;90.0;9.0;1.5290906822966701;110.47161348668217;1.160346128868188;25.91178717955937;61.19839377372084;1.6550017256071137;1.4046754232328242;81.03813769011037;0.11195371582172475;218.802971763298;1.0015399798372637;81.03817088179451;0.11195384213268422;218.80306138084518;1.001539772529594;;;;;76.12936035460721;;412.36736858745576;0.9981579911214705
