Time,Gascooler_Valve_System.HPValve.vleFluidB.d,Gascooler_Valve_System.HPValve.vleFluidB.h,Gascooler_Valve_System.HPValve.vleFluidB.p,Gascooler_Valve_System.HPValve.vleFluidB.s,Gascooler_Valve_System.HPValve.vleFluidB.T,Gascooler_Valve_System.HPValve.vleFluidB.M,Gascooler_Valve_System.HPValve.vleFluidB.q,Gascooler_Valve_System.HPValve.vleFluidB.cp,Gascooler_Valve_System.HPValve.vleFluidB.cv,Gascooler_Valve_System.HPValve.vleFluidA.d,Gascooler_Valve_System.HPValve.vleFluidA.h,Gascooler_Valve_System.HPValve.vleFluidA.p,Gascooler_Valve_System.HPValve.vleFluidA.s,Gascooler_Valve_System.HPValve.vleFluidA.T,Gascooler_Valve_System.HPValve.vleFluidA.M,Gascooler_Valve_System.HPValve.vleFluidA.q,Gascooler_Valve_System.HPValve.vleFluidA.cp,Gascooler_Valve_System.HPValve.vleFluidA.cv,Gascooler_Valve_System.HPValve.vleFluidA.w,Gascooler_Valve_System.HPValve.vleFluidA.kappa,Gascooler_Valve_System.HPValve.vleFluidA.beta,Gascooler_Valve_System.HPValve.vleFluidB.beta,Gascooler_Valve_System.HPValve.vleFluidB.kappa,Gascooler_Valve_System.HPValve.vleFluidB.w,Gascooler_Valve_System.HPValve.vleFluidB.drhodh_pxi,Gascooler_Valve_System.HPValve.vleFluidB.drhodp_hxi,Gascooler_Valve_System.HPValve.vleFluidB.gamma,Gascooler_Valve_System.HPValve.vleFluidA.drhodh_pxi,Gascooler_Valve_System.HPValve.vleFluidA.drhodp_hxi,Gascooler_Valve_System.HPValve.vleFluidA.gamma
75.04,145.253,350000,3.54539e+006,1547.62,273.799,0.0440098,0.648314,2130.4,5059.44,658.555,293302,7.7e+006,1303.85,303.912,0.0440098,0,7838.24,1091.78,250.937,1.73125e-007,0.0503083,0.037524,1.37809e-007,149.63,-0.000824786,5.03429e-005,0.448166,-0.00422681,2.2299e-005,7.1793
75.06,145.255,350000,3.54542e+006,1547.62,273.799,0.0440098,0.648314,2130.42,5059.43,658.563,293299,7.7e+006,1303.84,303.912,0.0440098,0,7837.59,1091.77,250.944,1.73101e-007,0.0503028,0.0375239,1.37809e-007,149.63,-0.000824797,5.03431e-005,0.448169,-0.00422675,2.2298e-005,7.17878
75.08,145.256,350000,3.54545e+006,1547.61,273.8,0.0440098,0.648313,2130.43,5059.41,658.572,293297,7.7e+006,1303.84,303.912,0.0440098,0,7836.94,1091.76,250.951,1.73077e-007,0.0502972,0.0375238,1.37809e-007,149.629,-0.000824808,5.03433e-005,0.448173,-0.00422669,2.22969e-005,7.17827
75.1,145.258,350000,3.54548e+006,1547.61,273.8,0.0440098,0.648313,2130.45,5059.39,658.58,293295,7.7e+006,1303.83,303.912,0.0440098,0,7836.29,1091.75,250.958,1.73053e-007,0.0502917,0.0375237,1.37809e-007,149.629,-0.000824819,5.03434e-005,0.448176,-0.00422663,2.22959e-005,7.17775
75.12,145.259,350000,3.54551e+006,1547.61,273.8,0.0440098,0.648312,2130.46,5059.37,658.589,293293,7.7e+006,1303.82,303.911,0.0440098,0,7835.64,1091.74,250.964,1.73029e-007,0.0502862,0.0375236,1.37809e-007,149.629,-0.00082483,5.03436e-005,0.44818,-0.00422657,2.22949e-005,7.17723
75.14,145.261,350000,3.54554e+006,1547.61,273.801,0.0440098,0.648311,2130.47,5059.36,658.598,293291,7.7e+006,1303.82,303.911,0.0440098,0,7835,1091.72,250.971,1.73005e-007,0.0502807,0.0375235,1.37809e-007,149.628,-0.000824841,5.03438e-005,0.448183,-0.00422651,2.22938e-005,7.17672
75.16,145.262,350000,3.54557e+006,1547.61,273.801,0.0440098,0.648311,2130.49,5059.34,658.606,293289,7.7e+006,1303.81,303.911,0.0440098,0,7834.35,1091.71,250.978,1.72981e-007,0.0502752,0.0375234,1.3781e-007,149.628,-0.000824852,5.0344e-005,0.448187,-0.00422646,2.22928e-005,7.1762
75.18,145.264,350000,3.5456e+006,1547.61,273.801,0.0440098,0.64831,2130.5,5059.32,658.615,293287,7.7e+006,1303.8,303.911,0.0440098,0,7833.7,1091.7,250.985,1.72957e-007,0.0502696,0.0375232,1.3781e-007,149.628,-0.000824863,5.03442e-005,0.448191,-0.0042264,2.22918e-005,7.17569
75.2,145.265,350000,3.54563e+006,1547.61,273.801,0.0440098,0.648309,2130.52,5059.31,658.623,293285,7.7e+006,1303.8,303.91,0.0440098,0,7833.05,1091.69,250.992,1.72933e-007,0.0502641,0.0375231,1.3781e-007,149.628,-0.000824874,5.03444e-005,0.448194,-0.00422634,2.22907e-005,7.17518
75.22,145.267,350000,3.54566e+006,1547.61,273.802,0.0440098,0.648309,2130.53,5059.29,658.632,293283,7.7e+006,1303.79,303.91,0.0440098,0,7832.4,1091.68,250.998,1.72909e-007,0.0502586,0.037523,1.3781e-007,149.627,-0.000824884,5.03445e-005,0.448198,-0.00422628,2.22897e-005,7.17466
75.24,145.268,350000,3.54569e+006,1547.61,273.802,0.0440098,0.648308,2130.55,5059.27,658.64,293281,7.7e+006,1303.78,303.91,0.0440098,0,7831.76,1091.66,251.005,1.72885e-007,0.0502531,0.0375229,1.3781e-007,149.627,-0.000824895,5.03447e-005,0.448201,-0.00422622,2.22887e-005,7.17415
75.26,145.27,350000,3.54572e+006,1547.61,273.802,0.0440098,0.648307,2130.56,5059.26,658.649,293279,7.7e+006,1303.78,303.91,0.0440098,0,7831.11,1091.65,251.012,1.72861e-007,0.0502476,0.0375228,1.3781e-007,149.627,-0.000824906,5.03449e-005,0.448205,-0.00422616,2.22876e-005,7.17363
75.28,145.271,350000,3.54575e+006,1547.61,273.803,0.0440098,0.648307,2130.57,5059.24,658.658,293277,7.7e+006,1303.77,303.909,0.0440098,0,7830.46,1091.64,251.019,1.72837e-007,0.0502421,0.0375227,1.37811e-007,149.626,-0.000824917,5.03451e-005,0.448208,-0.0042261,2.22866e-005,7.17312
75.3,145.273,350000,3.54578e+006,1547.61,273.803,0.0440098,0.648306,2130.59,5059.22,658.666,293275,7.7e+006,1303.76,303.909,0.0440098,0,7829.82,1091.63,251.026,1.72813e-007,0.0502366,0.0375226,1.37811e-007,149.626,-0.000824928,5.03453e-005,0.448212,-0.00422604,2.22856e-005,7.17261
75.32,145.274,350000,3.54581e+006,1547.61,273.803,0.0440098,0.648305,2130.6,5059.2,658.675,293273,7.7e+006,1303.76,303.909,0.0440098,0,7829.17,1091.62,251.032,1.72789e-007,0.0502311,0.0375225,1.37811e-007,149.626,-0.000824939,5.03454e-005,0.448215,-0.00422598,2.22846e-005,7.17209
75.34,145.276,350000,3.54583e+006,1547.6,273.804,0.0440098,0.648305,2130.62,5059.19,658.683,293271,7.7e+006,1303.75,303.908,0.0440098,0,7828.53,1091.6,251.039,1.72765e-007,0.0502256,0.0375224,1.37811e-007,149.626,-0.00082495,5.03456e-005,0.448219,-0.00422593,2.22835e-005,7.17158
75.36,145.277,350000,3.54586e+006,1547.6,273.804,0.0440098,0.648304,2130.63,5059.17,658.692,293269,7.7e+006,1303.74,303.908,0.0440098,0,7827.88,1091.59,251.046,1.72741e-007,0.0502201,0.0375223,1.37811e-007,149.625,-0.000824961,5.03458e-005,0.448222,-0.00422587,2.22825e-005,7.17107
75.38,145.279,350000,3.54589e+006,1547.6,273.804,0.0440098,0.648303,2130.64,5059.15,658.701,293267,7.7e+006,1303.74,303.908,0.0440098,0,7827.23,1091.58,251.053,1.72717e-007,0.0502146,0.0375222,1.37811e-007,149.625,-0.000824972,5.0346e-005,0.448226,-0.00422581,2.22815e-005,7.17056
75.4,145.28,350000,3.54592e+006,1547.6,273.805,0.0440098,0.648303,2130.66,5059.14,658.709,293265,7.7e+006,1303.73,303.908,0.0440098,0,7826.59,1091.57,251.06,1.72693e-007,0.0502091,0.0375221,1.37812e-007,149.625,-0.000824983,5.03462e-005,0.448229,-0.00422575,2.22804e-005,7.17004
75.42,145.282,350000,3.54595e+006,1547.6,273.805,0.0440098,0.648302,2130.67,5059.12,658.718,293263,7.7e+006,1303.72,303.907,0.0440098,0,7825.95,1091.56,251.066,1.72669e-007,0.0502037,0.037522,1.37812e-007,149.625,-0.000824994,5.03464e-005,0.448233,-0.00422569,2.22794e-005,7.16953
75.44,145.283,350000,3.54598e+006,1547.6,273.805,0.0440098,0.648301,2130.69,5059.1,658.726,293261,7.7e+006,1303.72,303.907,0.0440098,0,7825.3,1091.54,251.073,1.72645e-007,0.0501982,0.0375219,1.37812e-007,149.624,-0.000825004,5.03465e-005,0.448236,-0.00422563,2.22784e-005,7.16902
75.46,145.285,350000,3.54601e+006,1547.6,273.806,0.0440098,0.648301,2130.7,5059.08,658.735,293259,7.7e+006,1303.71,303.907,0.0440098,0,7824.66,1091.53,251.08,1.72621e-007,0.0501927,0.0375218,1.37812e-007,149.624,-0.000825015,5.03467e-005,0.44824,-0.00422557,2.22773e-005,7.16851
75.48,145.286,350000,3.54604e+006,1547.6,273.806,0.0440098,0.6483,2130.71,5059.07,658.743,293257,7.7e+006,1303.7,303.907,0.0440098,0,7824.01,1091.52,251.087,1.72597e-007,0.0501872,0.0375217,1.37812e-007,149.624,-0.000825026,5.03469e-005,0.448243,-0.00422552,2.22763e-005,7.168
75.5,145.288,350000,3.54607e+006,1547.6,273.806,0.0440098,0.648299,2130.73,5059.05,658.752,293255,7.7e+006,1303.7,303.906,0.0440098,0,7823.37,1091.51,251.093,1.72574e-007,0.0501817,0.0375216,1.37813e-007,149.623,-0.000825037,5.03471e-005,0.448247,-0.00422546,2.22753e-005,7.16748
75.52,145.289,350000,3.5461e+006,1547.6,273.807,0.0440098,0.648299,2130.74,5059.03,658.76,293253,7.7e+006,1303.69,303.906,0.0440098,0,7822.73,1091.5,251.1,1.7255e-007,0.0501763,0.0375215,1.37813e-007,149.623,-0.000825048,5.03473e-005,0.44825,-0.0042254,2.22743e-005,7.16697
75.54,145.291,350000,3.54613e+006,1547.6,273.807,0.0440098,0.648298,2130.76,5059.02,658.769,293251,7.7e+006,1303.68,303.906,0.0440098,0,7822.08,1091.48,251.107,1.72526e-007,0.0501708,0.0375214,1.37813e-007,149.623,-0.000825059,5.03474e-005,0.448254,-0.00422534,2.22732e-005,7.16646
75.56,145.292,350000,3.54616e+006,1547.6,273.807,0.0440098,0.648298,2130.77,5059,658.777,293249,7.7e+006,1303.68,303.906,0.0440098,0,7821.44,1091.47,251.114,1.72502e-007,0.0501653,0.0375213,1.37813e-007,149.623,-0.00082507,5.03476e-005,0.448257,-0.00422528,2.22722e-005,7.16595
75.58,145.294,350000,3.54619e+006,1547.6,273.808,0.0440098,0.648297,2130.78,5058.98,658.786,293247,7.7e+006,1303.67,303.905,0.0440098,0,7820.8,1091.46,251.121,1.72478e-007,0.0501599,0.0375212,1.37813e-007,149.622,-0.000825081,5.03478e-005,0.448261,-0.00422522,2.22712e-005,7.16544
75.6,145.295,350000,3.54622e+006,1547.6,273.808,0.0440098,0.648296,2130.8,5058.97,658.795,293245,7.7e+006,1303.66,303.905,0.0440098,0,7820.16,1091.45,251.127,1.72454e-007,0.0501544,0.0375211,1.37813e-007,149.622,-0.000825091,5.0348e-005,0.448264,-0.00422516,2.22702e-005,7.16493
75.62,145.297,350000,3.54625e+006,1547.59,273.808,0.0440098,0.648296,2130.81,5058.95,658.803,293243,7.7e+006,1303.66,303.905,0.0440098,0,7819.51,1091.44,251.134,1.72431e-007,0.0501489,0.037521,1.37814e-007,149.622,-0.000825102,5.03482e-005,0.448268,-0.00422511,2.22691e-005,7.16442
75.64,145.298,350000,3.54628e+006,1547.59,273.808,0.0440098,0.648295,2130.83,5058.93,658.812,293241,7.7e+006,1303.65,303.905,0.0440098,0,7818.87,1091.42,251.141,1.72407e-007,0.0501435,0.0375209,1.37814e-007,149.622,-0.000825113,5.03483e-005,0.448271,-0.00422505,2.22681e-005,7.16391
75.66,145.3,350000,3.54631e+006,1547.59,273.809,0.0440098,0.648294,2130.84,5058.92,658.82,293239,7.7e+006,1303.64,303.904,0.0440098,0,7818.23,1091.41,251.148,1.72383e-007,0.050138,0.0375208,1.37814e-007,149.621,-0.000825124,5.03485e-005,0.448275,-0.00422499,2.22671e-005,7.1634
75.68,145.301,350000,3.54634e+006,1547.59,273.809,0.0440098,0.648294,2130.85,5058.9,658.829,293237,7.7e+006,1303.64,303.904,0.0440098,0,7817.59,1091.4,251.154,1.72359e-007,0.0501326,0.0375207,1.37814e-007,149.621,-0.000825135,5.03487e-005,0.448278,-0.00422493,2.22661e-005,7.16289
75.7,145.303,350000,3.54637e+006,1547.59,273.809,0.0440098,0.648293,2130.87,5058.88,658.837,293235,7.7e+006,1303.63,303.904,0.0440098,0,7816.95,1091.39,251.161,1.72336e-007,0.0501271,0.0375206,1.37814e-007,149.621,-0.000825146,5.03489e-005,0.448282,-0.00422487,2.2265e-005,7.16238
75.72,145.304,350000,3.5464e+006,1547.59,273.81,0.0440098,0.648292,2130.88,5058.86,658.846,293233,7.7e+006,1303.62,303.904,0.0440098,0,7816.31,1091.38,251.168,1.72312e-007,0.0501217,0.0375205,1.37814e-007,149.62,-0.000825157,5.03491e-005,0.448285,-0.00422481,2.2264e-005,7.16188
75.74,145.306,350000,3.54643e+006,1547.59,273.81,0.0440098,0.648292,2130.9,5058.85,658.854,293231,7.7e+006,1303.62,303.903,0.0440098,0,7815.67,1091.37,251.175,1.72288e-007,0.0501162,0.0375204,1.37815e-007,149.62,-0.000825168,5.03492e-005,0.448289,-0.00422475,2.2263e-005,7.16137
75.76,145.307,350000,3.54646e+006,1547.59,273.81,0.0440098,0.648291,2130.91,5058.83,658.863,293229,7.7e+006,1303.61,303.903,0.0440098,0,7815.03,1091.35,251.181,1.72264e-007,0.0501108,0.0375203,1.37815e-007,149.62,-0.000825178,5.03494e-005,0.448292,-0.0042247,2.2262e-005,7.16086
75.78,145.309,350000,3.54649e+006,1547.59,273.811,0.0440098,0.64829,2130.93,5058.81,658.871,293227,7.7e+006,1303.6,303.903,0.0440098,0,7814.39,1091.34,251.188,1.72241e-007,0.0501053,0.0375202,1.37815e-007,149.62,-0.000825189,5.03496e-005,0.448296,-0.00422464,2.22609e-005,7.16035
75.8,145.31,350000,3.54652e+006,1547.59,273.811,0.0440098,0.64829,2130.94,5058.8,658.88,293225,7.7e+006,1303.6,303.903,0.0440098,0,7813.75,1091.33,251.195,1.72217e-007,0.0500999,0.0375201,1.37815e-007,149.619,-0.0008252,5.03498e-005,0.448299,-0.00422458,2.22599e-005,7.15984
75.82,145.312,350000,3.54654e+006,1547.59,273.811,0.0440098,0.648289,2130.95,5058.78,658.888,293223,7.7e+006,1303.59,303.902,0.0440098,0,7813.11,1091.32,251.202,1.72193e-007,0.0500944,0.03752,1.37815e-007,149.619,-0.000825211,5.035e-005,0.448303,-0.00422452,2.22589e-005,7.15933
75.84,145.313,350000,3.54657e+006,1547.59,273.812,0.0440098,0.648288,2130.97,5058.76,658.897,293221,7.7e+006,1303.58,303.902,0.0440098,0,7812.47,1091.31,251.208,1.7217e-007,0.050089,0.0375198,1.37815e-007,149.619,-0.000825222,5.03501e-005,0.448306,-0.00422446,2.22579e-005,7.15883
75.86,145.315,350000,3.5466e+006,1547.59,273.812,0.0440098,0.648288,2130.98,5058.75,658.905,293218,7.7e+006,1303.58,303.902,0.0440098,0,7811.83,1091.29,251.215,1.72146e-007,0.0500836,0.0375197,1.37816e-007,149.618,-0.000825233,5.03503e-005,0.44831,-0.0042244,2.22568e-005,7.15832
75.88,145.316,350000,3.54663e+006,1547.58,273.812,0.0440098,0.648287,2131,5058.73,658.914,293216,7.7e+006,1303.57,303.901,0.0440098,0,7811.19,1091.28,251.222,1.72122e-007,0.0500781,0.0375196,1.37816e-007,149.618,-0.000825244,5.03505e-005,0.448313,-0.00422435,2.22558e-005,7.15781
75.9,145.318,350000,3.54666e+006,1547.58,273.813,0.0440098,0.648287,2131.01,5058.71,658.922,293214,7.7e+006,1303.56,303.901,0.0440098,0,7810.56,1091.27,251.229,1.72099e-007,0.0500727,0.0375195,1.37816e-007,149.618,-0.000825254,5.03507e-005,0.448317,-0.00422429,2.22548e-005,7.1573
75.92,145.319,350000,3.54669e+006,1547.58,273.813,0.0440098,0.648286,2131.02,5058.7,658.931,293212,7.7e+006,1303.56,303.901,0.0440098,0,7809.92,1091.26,251.235,1.72075e-007,0.0500673,0.0375194,1.37816e-007,149.618,-0.000825265,5.03509e-005,0.44832,-0.00422423,2.22538e-005,7.1568
75.94,145.321,350000,3.54672e+006,1547.58,273.813,0.0440098,0.648285,2131.04,5058.68,658.939,293210,7.7e+006,1303.55,303.901,0.0440098,0,7809.28,1091.25,251.242,1.72051e-007,0.0500619,0.0375193,1.37816e-007,149.617,-0.000825276,5.0351e-005,0.448324,-0.00422417,2.22528e-005,7.15629
75.96,145.322,350000,3.54675e+006,1547.58,273.814,0.0440098,0.648285,2131.05,5058.66,658.948,293208,7.7e+006,1303.54,303.9,0.0440098,0,7808.64,1091.24,251.249,1.72028e-007,0.0500564,0.0375192,1.37816e-007,149.617,-0.000825287,5.03512e-005,0.448327,-0.00422411,2.22517e-005,7.15579
75.98,145.324,350000,3.54678e+006,1547.58,273.814,0.0440098,0.648284,2131.07,5058.65,658.956,293206,7.7e+006,1303.54,303.9,0.0440098,0,7808.01,1091.22,251.255,1.72004e-007,0.050051,0.0375191,1.37817e-007,149.617,-0.000825298,5.03514e-005,0.448331,-0.00422405,2.22507e-005,7.15528
76,145.325,350000,3.54681e+006,1547.58,273.814,0.0440098,0.648283,2131.08,5058.63,658.965,293204,7.7e+006,1303.53,303.9,0.0440098,0,7807.37,1091.21,251.262,1.71981e-007,0.0500456,0.037519,1.37817e-007,149.617,-0.000825309,5.03516e-005,0.448334,-0.004224,2.22497e-005,7.15477
76.02,145.326,350000,3.54684e+006,1547.58,273.814,0.0440098,0.648283,2131.09,5058.61,658.973,293202,7.7e+006,1303.52,303.9,0.0440098,0,7806.73,1091.2,251.269,1.71957e-007,0.0500402,0.0375189,1.37817e-007,149.616,-0.000825319,5.03518e-005,0.448338,-0.00422394,2.22487e-005,7.15427
76.04,145.328,350000,3.54687e+006,1547.58,273.815,0.0440098,0.648282,2131.11,5058.59,658.982,293200,7.7e+006,1303.52,303.899,0.0440098,0,7806.1,1091.19,251.276,1.71933e-007,0.0500348,0.0375188,1.37817e-007,149.616,-0.00082533,5.03519e-005,0.448341,-0.00422388,2.22477e-005,7.15376
76.06,145.329,350000,3.5469e+006,1547.58,273.815,0.0440098,0.648281,2131.12,5058.58,658.99,293198,7.7e+006,1303.51,303.899,0.0440098,0,7805.46,1091.18,251.282,1.7191e-007,0.0500294,0.0375187,1.37817e-007,149.616,-0.000825341,5.03521e-005,0.448345,-0.00422382,2.22466e-005,7.15326
76.08,145.331,350000,3.54693e+006,1547.58,273.815,0.0440098,0.648281,2131.14,5058.56,658.999,293196,7.7e+006,1303.51,303.899,0.0440098,0,7804.83,1091.16,251.289,1.71886e-007,0.050024,0.0375186,1.37818e-007,149.615,-0.000825352,5.03523e-005,0.448348,-0.00422376,2.22456e-005,7.15275
76.1,145.332,350000,3.54696e+006,1547.58,273.816,0.0440098,0.64828,2131.15,5058.54,659.007,293194,7.7e+006,1303.5,303.899,0.0440098,0,7804.19,1091.15,251.296,1.71863e-007,0.0500185,0.0375185,1.37818e-007,149.615,-0.000825363,5.03525e-005,0.448352,-0.0042237,2.22446e-005,7.15225
76.12,145.334,350000,3.54699e+006,1547.58,273.816,0.0440098,0.648279,2131.16,5058.53,659.016,293192,7.7e+006,1303.49,303.898,0.0440098,0,7803.55,1091.14,251.303,1.71839e-007,0.0500131,0.0375184,1.37818e-007,149.615,-0.000825373,5.03527e-005,0.448355,-0.00422365,2.22436e-005,7.15174
76.14,145.335,350000,3.54702e+006,1547.58,273.816,0.0440098,0.648279,2131.18,5058.51,659.024,293190,7.7e+006,1303.49,303.898,0.0440098,0,7802.92,1091.13,251.309,1.71816e-007,0.0500077,0.0375183,1.37818e-007,149.615,-0.000825384,5.03528e-005,0.448359,-0.00422359,2.22426e-005,7.15124
76.16,145.337,350000,3.54704e+006,1547.57,273.817,0.0440098,0.648278,2131.19,5058.49,659.033,293188,7.7e+006,1303.48,303.898,0.0440098,0,7802.29,1091.12,251.316,1.71792e-007,0.0500023,0.0375182,1.37818e-007,149.614,-0.000825395,5.0353e-005,0.448362,-0.00422353,2.22416e-005,7.15073
76.18,145.338,350000,3.54707e+006,1547.57,273.817,0.0440098,0.648277,2131.21,5058.48,659.041,293186,7.7e+006,1303.47,303.898,0.0440098,0,7801.65,1091.11,251.323,1.71769e-007,0.0499969,0.0375181,1.37818e-007,149.614,-0.000825406,5.03532e-005,0.448366,-0.00422347,2.22405e-005,7.15023
76.2,145.34,350000,3.5471e+006,1547.57,273.817,0.0440098,0.648277,2131.22,5058.46,659.05,293184,7.7e+006,1303.47,303.897,0.0440098,0,7801.02,1091.09,251.329,1.71745e-007,0.0499916,0.037518,1.37819e-007,149.614,-0.000825417,5.03534e-005,0.448369,-0.00422341,2.22395e-005,7.14973
76.22,145.341,350000,3.54713e+006,1547.57,273.818,0.0440098,0.648276,2131.23,5058.44,659.058,293182,7.7e+006,1303.46,303.897,0.0440098,0,7800.38,1091.08,251.336,1.71722e-007,0.0499862,0.0375179,1.37819e-007,149.614,-0.000825427,5.03536e-005,0.448373,-0.00422336,2.22385e-005,7.14922
76.24,145.343,350000,3.54716e+006,1547.57,273.818,0.0440098,0.648275,2131.25,5058.43,659.067,293180,7.7e+006,1303.45,303.897,0.0440098,0,7799.75,1091.07,251.343,1.71698e-007,0.0499808,0.0375178,1.37819e-007,149.613,-0.000825438,5.03537e-005,0.448376,-0.0042233,2.22375e-005,7.14872
76.26,145.344,350000,3.54719e+006,1547.57,273.818,0.0440098,0.648275,2131.26,5058.41,659.075,293178,7.7e+006,1303.45,303.897,0.0440098,0,7799.12,1091.06,251.35,1.71675e-007,0.0499754,0.0375177,1.37819e-007,149.613,-0.000825449,5.03539e-005,0.44838,-0.00422324,2.22365e-005,7.14821
76.28,145.346,350000,3.54722e+006,1547.57,273.819,0.0440098,0.648274,2131.28,5058.39,659.083,293176,7.7e+006,1303.44,303.896,0.0440098,0,7798.48,1091.05,251.356,1.71651e-007,0.04997,0.0375176,1.37819e-007,149.613,-0.00082546,5.03541e-005,0.448383,-0.00422318,2.22355e-005,7.14771
76.3,145.347,350000,3.54725e+006,1547.57,273.819,0.0440098,0.648274,2131.29,5058.38,659.092,293174,7.7e+006,1303.43,303.896,0.0440098,0,7797.85,1091.03,251.363,1.71628e-007,0.0499646,0.0375175,1.37819e-007,149.612,-0.000825471,5.03543e-005,0.448387,-0.00422312,2.22344e-005,7.14721
76.32,145.349,350000,3.54728e+006,1547.57,273.819,0.0440098,0.648273,2131.3,5058.36,659.1,293172,7.7e+006,1303.43,303.896,0.0440098,0,7797.22,1091.02,251.37,1.71604e-007,0.0499592,0.0375174,1.3782e-007,149.612,-0.000825481,5.03545e-005,0.44839,-0.00422306,2.22334e-005,7.14671
76.34,145.35,350000,3.54731e+006,1547.57,273.819,0.0440098,0.648272,2131.32,5058.34,659.109,293170,7.7e+006,1303.42,303.896,0.0440098,0,7796.59,1091.01,251.376,1.71581e-007,0.0499539,0.0375173,1.3782e-007,149.612,-0.000825492,5.03546e-005,0.448394,-0.00422301,2.22324e-005,7.1462
76.36,145.352,350000,3.54734e+006,1547.57,273.82,0.0440098,0.648272,2131.33,5058.32,659.117,293168,7.7e+006,1303.41,303.895,0.0440098,0,7795.95,1091,251.383,1.71558e-007,0.0499485,0.0375172,1.3782e-007,149.612,-0.000825503,5.03548e-005,0.448397,-0.00422295,2.22314e-005,7.1457
76.38,145.353,350000,3.54737e+006,1547.57,273.82,0.0440098,0.648271,2131.34,5058.31,659.126,293166,7.7e+006,1303.41,303.895,0.0440098,0,7795.32,1090.99,251.39,1.71534e-007,0.0499431,0.0375171,1.3782e-007,149.611,-0.000825514,5.0355e-005,0.448401,-0.00422289,2.22304e-005,7.1452
76.4,145.355,350000,3.5474e+006,1547.57,273.82,0.0440098,0.64827,2131.36,5058.29,659.134,293164,7.7e+006,1303.4,303.895,0.0440098,0,7794.69,1090.98,251.396,1.71511e-007,0.0499377,0.037517,1.3782e-007,149.611,-0.000825525,5.03552e-005,0.448404,-0.00422283,2.22294e-005,7.1447
76.42,145.356,350000,3.54743e+006,1547.56,273.821,0.0440098,0.64827,2131.37,5058.27,659.143,293162,7.7e+006,1303.39,303.895,0.0440098,0,7794.06,1090.96,251.403,1.71488e-007,0.0499324,0.0375169,1.3782e-007,149.611,-0.000825535,5.03554e-005,0.448408,-0.00422277,2.22284e-005,7.1442
76.44,145.358,350000,3.54746e+006,1547.56,273.821,0.0440098,0.648269,2131.39,5058.26,659.151,293160,7.7e+006,1303.39,303.894,0.0440098,0,7793.43,1090.95,251.41,1.71464e-007,0.049927,0.0375168,1.37821e-007,149.611,-0.000825546,5.03555e-005,0.448411,-0.00422272,2.22273e-005,7.1437
76.46,145.359,350000,3.54748e+006,1547.56,273.821,0.0440098,0.648268,2131.4,5058.24,659.16,293158,7.7e+006,1303.38,303.894,0.0440098,0,7792.8,1090.94,251.417,1.71441e-007,0.0499216,0.0375167,1.37821e-007,149.61,-0.000825557,5.03557e-005,0.448415,-0.00422266,2.22263e-005,7.14319
76.48,145.36,350000,3.54751e+006,1547.56,273.822,0.0440098,0.648268,2131.41,5058.22,659.168,293156,7.7e+006,1303.37,303.894,0.0440098,0,7792.17,1090.93,251.423,1.71417e-007,0.0499163,0.0375166,1.37821e-007,149.61,-0.000825568,5.03559e-005,0.448418,-0.0042226,2.22253e-005,7.14269
76.5,145.362,350000,3.54754e+006,1547.56,273.822,0.0440098,0.648267,2131.43,5058.21,659.176,293154,7.7e+006,1303.37,303.894,0.0440098,0,7791.54,1090.92,251.43,1.71394e-007,0.0499109,0.0375165,1.37821e-007,149.61,-0.000825578,5.03561e-005,0.448422,-0.00422254,2.22243e-005,7.14219
76.52,145.363,350000,3.54757e+006,1547.56,273.822,0.0440098,0.648266,2131.44,5058.19,659.185,293152,7.7e+006,1303.36,303.893,0.0440098,0,7790.91,1090.91,251.437,1.71371e-007,0.0499056,0.0375164,1.37821e-007,149.609,-0.000825589,5.03562e-005,0.448425,-0.00422248,2.22233e-005,7.14169
76.54,145.365,350000,3.5476e+006,1547.56,273.823,0.0440098,0.648266,2131.46,5058.17,659.193,293150,7.7e+006,1303.35,303.893,0.0440098,0,7790.28,1090.89,251.443,1.71347e-007,0.0499002,0.0375163,1.37822e-007,149.609,-0.0008256,5.03564e-005,0.448428,-0.00422243,2.22223e-005,7.14119
76.56,145.366,350000,3.54763e+006,1547.56,273.823,0.0440098,0.648265,2131.47,5058.16,659.202,293148,7.7e+006,1303.35,303.893,0.0440098,0,7789.65,1090.88,251.45,1.71324e-007,0.0498949,0.0375162,1.37822e-007,149.609,-0.000825611,5.03566e-005,0.448432,-0.00422237,2.22213e-005,7.14069
76.58,145.368,350000,3.54766e+006,1547.56,273.823,0.0440098,0.648265,2131.48,5058.14,659.21,293146,7.7e+006,1303.34,303.893,0.0440098,0,7789.02,1090.87,251.457,1.71301e-007,0.0498895,0.0375161,1.37822e-007,149.609,-0.000825621,5.03568e-005,0.448435,-0.00422231,2.22203e-005,7.14019
76.6,145.369,350000,3.54769e+006,1547.56,273.824,0.0440098,0.648264,2131.5,5058.12,659.219,293144,7.7e+006,1303.33,303.892,0.0440098,0,7788.39,1090.86,251.463,1.71278e-007,0.0498842,0.037516,1.37822e-007,149.608,-0.000825632,5.0357e-005,0.448439,-0.00422225,2.22193e-005,7.13969
